,sampCountry,year,tag,num_samples,above_mrl_samples,above_mrl_mean,above_mrl_std,between_loq_and_mrl_samples,between_loq_and_mrl_mean,between_loq_and_mrl_std
32943,RO,2011,Heptachlor (sum),11,0.0,0.0,0.0,1.0,0.0017,0.0
32970,RO,2012,DDT (sum),31,0.0,0.0,0.0,10.0,0.0011,0.0006
32981,RO,2012,HCH-alpha,31,0.0,0.0,0.0,5.0,0.0009,0.0007
32982,RO,2012,HCH-beta,31,0.0,0.0,0.0,1.0,0.0005,0.0
32983,RO,2012,Heptachlor (sum of isomers),10,0.0,0.0,0.0,4.0,0.0015,0.0004
33013,RO,2013,DDT (sum),28,0.0,0.0,0.0,5.0,0.0009,0.0002
33023,RO,2013,HCH-beta,28,0.0,0.0,0.0,1.0,0.0005,0.0
33053,RO,2014,DDT (sum),12,0.0,0.0,0.0,3.0,0.0012,0.0009
33056,RO,2014,Dieldrin (sum),12,0.0,0.0,0.0,1.0,0.0027,0.0
33063,RO,2014,HCH-alpha,12,0.0,0.0,0.0,3.0,0.0009,0.0006
33067,RO,2014,Hexachlorobenzene,12,0.0,0.0,0.0,1.0,0.0004,0.0
33065,RO,2014,Heptachlor (sum of isomers),10,0.0,0.0,0.0,1.0,0.001,0.0
33089,RO,2015,Chlordane (sum),18,0.0,0.0,0.0,6.0,0.0014,0.0004
33096,RO,2015,DDT (sum),18,0.0,0.0,0.0,8.0,0.0043,0.0039
33099,RO,2015,Dieldrin (sum),18,0.0,0.0,0.0,2.0,0.0026,0.0023
33106,RO,2015,HCH-alpha,18,0.0,0.0,0.0,4.0,0.0028,0.0005
33110,RO,2015,Hexachlorobenzene,18,0.0,0.0,0.0,3.0,0.0015,0.0009
33112,RO,2015,Lindane,18,0.0,0.0,0.0,1.0,0.0005,0.0
33108,RO,2015,Heptachlor (sum of isomers),16,0.0,0.0,0.0,1.0,0.001,0.0
33098,RO,2015,Diazinon,14,0.0,0.0,0.0,1.0,0.0004,0.0
33113,RO,2015,Malathion (sum),14,1.0,0.0006,0.0,0.0,0.0,0.0
33129,RO,2016,Chlordane (sum),25,0.0,0.0,0.0,6.0,0.001,0.0004
33136,RO,2016,DDT (sum),25,0.0,0.0,0.0,5.0,0.0011,0.0005
33147,RO,2016,HCH-alpha,25,0.0,0.0,0.0,3.0,0.0027,0.0005
33151,RO,2016,Hexachlorobenzene,25,0.0,0.0,0.0,4.0,0.0017,0.0007
33149,RO,2016,Heptachlor (sum of isomers),24,0.0,0.0,0.0,2.0,0.0017,0.0016
33178,RO,2017,HCH-alpha,1,0.0,0.0,0.0,1.0,0.002,0.0
33181,RO,2017,Hexachlorobenzene,1,0.0,0.0,0.0,1.0,0.002,0.0
33198,RO,2019,DDT (sum),7,0.0,0.0,0.0,1.0,0.002,0.0
34652,SK,2012,DDT (sum),15,0.0,0.0,0.0,12.0,0.0112,0.0068
34703,SK,2013,DDT (sum),15,0.0,0.0,0.0,13.0,0.0006,0.0004
34702,SK,2013,DDAC (mix),6,2.0,0.16,0.0141,2.0,0.0375,0.0021
34747,SK,2015,DDT (sum),16,0.0,0.0,0.0,12.0,0.0122,0.0061
34776,SK,2016,DDT (sum),15,0.0,0.0,0.0,10.0,0.0005,0.0003
34790,SK,2016,Hexachlorobenzene,15,0.0,0.0,0.0,2.0,0.0002,0.0001
34820,SK,2019,DDT (sum),15,0.0,0.0,0.0,1.0,0.0005,0.0
