,customSampleId,pesticideCount,pesticideCode,tag,resVal,resType
1507,C2B9A,1,RF-0239-002-PPP,HCH-beta,,LOQ
1508,C2B9A,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1509,C2B9A,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1510,C2B9A,1,RF-0331-001-PPP,Pendimethalin,,LOQ
1511,C2B9A,1,RF-0842-001-PPP,Permethrin (sum),,LOQ
1512,C2B9A,1,RF-0046-001-PPP,Bifenthrin (sum),,LOQ
1513,C2B9A,1,RF-0261-001-PPP,Lambda-Cyhalothrin (sum),,LOQ
1514,C2B9A,1,RF-0432-001-PPP,Triazophos,,LOQ
1515,C2B9A,1,RF-0328-001-PPP,Parathion-methyl (sum),,LOQ
1516,C2B9A,1,RF-0120-001-PPP,Deltamethrin,,LOQ
1517,C2B9A,1,RF-0240-004-PPP,HCH (sum),,LOQ
1518,C2B9A,1,RF-0088-001-PPP,Chlorpyrifos-methyl,,LOQ
1519,C2B9A,1,RF-0263-001-PPP,Lindane,,LOQ
1520,C2B9A,1,RF-0119-001-PPP,DDT (sum),0.0025,VAL
1521,C2B9A,1,RF-0515-001-PPP,Bromocyclen,,LOQ
1522,C3C3F,1,RF-0263-001-PPP,Lindane,,LOQ
1523,C3C3F,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1524,C3C3F,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1525,C3C3F,1,RF-0236-004-PPP,Heptachlor (sum),,LOQ
1526,C3C3F,1,RF-0236-005-PPP,Heptachlor (sum),,LOQ
1527,C3C3F,1,RF-0156-001-PPP,Endrin,,LOQ
1528,C3C3F,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1529,C3C3F,1,RF-0119-006-PPP,DDT (sum),,LOQ
1530,C3C3F,1,RF-0119-007-PPP,DDT (sum),,LOQ
1531,C3C3F,1,RF-0119-003-PPP,DDT (sum),,LOQ
1532,C3C3F,1,RF-0119-004-PPP,DDT (sum),,LOQ
1533,C3C3F,1,RF-0119-001-PPP,DDT (sum),,LOQ
1534,C3C3F,1,RF-0119-002-PPP,DDT (sum),,LOQ
1535,C3C3F,1,RF-0075-003-PPP,Chlordane (sum),,LOQ
1536,C3C3F,1,RF-0075-004-PPP,Chlordane (sum),,LOQ
1537,C3C3F,1,RF-0021-003-PPP,Dieldrin (sum),,LOQ
1538,C3C3F,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1539,C3C3F,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1540,C3C3F,1,RF-0021-002-PPP,Dieldrin (sum),,LOQ
1541,C3C3F,1,RF-0239-002-PPP,HCH-beta,0.01175,VAL
1542,CCDD4,1,RF-0331-001-PPP,Pendimethalin,,LOQ
1543,CCDD4,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1544,CCDD4,1,RF-0119-001-PPP,DDT (sum),0.0036,VAL
1545,CCDD4,1,RF-0087-001-PPP,Chlorpyrifos,,LOQ
1546,CCDD4,1,RF-0261-001-PPP,Lambda-Cyhalothrin (sum),,LOQ
1547,CCDD4,1,RF-0108-003-PPP,Cyfluthrin (sum),,LOQ
1548,CCDD4,1,RF-0383-001-PPP,Quintozene (sum),,LOQ
1549,CCDD4,1,RF-0351-001-PPP,Profenofos,,LOQ
1550,CCDD4,1,RF-0263-001-PPP,Lindane,,LOQ
1551,CCDD4,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1552,CCDD4,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1553,CCDD4,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1554,CCDD4,1,RF-0842-001-PPP,Permethrin (sum),,LOQ
1555,CCDD4,1,RF-0290-001-PPP,Methidathion,,LOQ
1556,CCDD4,1,RF-0328-001-PPP,Parathion-methyl (sum),,LOQ
1557,CCDD4,1,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1558,CCDD4,1,RF-0348-001-PPP,Pirimiphos-methyl (sum),,LOQ
1559,CCDD4,1,RF-0311-001-PPP,Nitrofen,,LOQ
1560,CCDD4,1,RF-0797-001-PPP,Mirex,,LOQ
1561,CCDD4,1,RF-0088-001-PPP,Chlorpyrifos-methyl,,LOQ
1562,CCDD4,1,RF-0327-001-PPP,Parathion,,LOQ
1563,CCDD4,1,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1564,CCDD4,1,RF-0123-001-PPP,Diazinon,,LOQ
1565,CCDD4,1,RF-0373-001-PPP,Pyrazophos,,LOQ
1566,CCDD4,1,RF-0515-001-PPP,Bromocyclen,,LOQ
1567,CCDD4,1,RF-0240-004-PPP,HCH (sum),,LOQ
1568,CCDD4,1,RF-0239-002-PPP,HCH-beta,,LOQ
1569,CCDD4,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1570,CCDD4,1,RF-0653-001-PPP,Endrin ketone,,LOQ
1571,CCDD4,1,RF-0295-001-PPP,Methoxychlor,,LOQ
1572,CCDD4,1,RF-0406-001-PPP,Tecnazene,,LOQ
1573,CCDD4,1,RF-0236-006-PPP,Heptachlor (sum of isomers),,LOQ
1574,CCDD4,1,RF-0432-001-PPP,Triazophos,,LOQ
1575,CCDD4,1,RF-0161-001-PPP,Ethion,,LOQ
1576,CCDD4,1,RF-0032-001-PPP,Azinphos-ethyl,,LOQ
1577,CCDD4,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1578,CCDD4,1,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1579,CCDD4,1,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1580,CCDD4,1,RF-0187-001-PPP,Fenthion (sum),,LOQ
1581,CCDD4,1,RF-0120-001-PPP,Deltamethrin,,LOQ
1582,CCDD4,1,RF-0046-001-PPP,Bifenthrin (sum),,LOQ
1583,CCDD4,1,RF-0156-001-PPP,Endrin,,LOQ
1584,CCDD4,1,RF-0108-002-PPP,Cyfluthrin (sum),,LOQ
1585,CCDD4,1,RF-0079-001-PPP,Chlorfenvinphos,,LOQ
1586,CCDD4,1,RF-0736-001-PPP,HCH (sum),,LOQ
1587,CD8F1,1,RF-0653-001-PPP,Endrin ketone,,LOQ
1588,CD8F1,1,RF-0239-002-PPP,HCH-beta,,LOQ
1589,CD8F1,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1590,CD8F1,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1591,CD8F1,1,RF-0156-001-PPP,Endrin,,LOQ
1592,CD8F1,1,RF-0406-001-PPP,Tecnazene,,LOQ
1593,CD8F1,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1594,CD8F1,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1595,CD8F1,1,RF-0383-001-PPP,Quintozene (sum),,LOQ
1596,CD8F1,1,RF-0082-001-PPP,Chlorobenzilate,,LOQ
1597,CD8F1,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1598,CD8F1,1,RF-0515-001-PPP,Bromocyclen,,LOQ
1599,CD8F1,1,RF-0295-001-PPP,Methoxychlor,,LOQ
1600,CD8F1,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1601,CD8F1,1,RF-1003-001-PPP,Vinclozolin (sum),,LOQ
1602,CD8F1,1,RF-0059-003-PPP,Camphechlor (sum),,LOQ
1603,CD8F1,1,RF-0263-001-PPP,Lindane,,LOQ
1604,CD8F1,1,RF-0119-001-PPP,DDT (sum),0.011373,VAL
1605,CD8F1,1,RF-0331-001-PPP,Pendimethalin,,LOQ
1606,CDBED,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1607,CDBED,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1608,CDBED,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1609,CDBED,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1610,CDBED,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1611,CDBED,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1612,CDBED,1,RF-0263-001-PPP,Lindane,,LOQ
1613,CDBED,1,RF-0653-001-PPP,Endrin ketone,,LOQ
1614,CDBED,1,RF-1003-001-PPP,Vinclozolin (sum),,LOQ
1615,CDBED,1,RF-0156-001-PPP,Endrin,,LOQ
1616,CDBED,1,RF-0295-001-PPP,Methoxychlor,,LOQ
1617,CDBED,1,RF-0406-001-PPP,Tecnazene,,LOQ
1618,CDBED,1,RF-0239-002-PPP,HCH-beta,,LOQ
1619,CDBED,1,RF-0236-006-PPP,Heptachlor (sum of isomers),,LOQ
1620,CDBED,1,RF-0059-003-PPP,Camphechlor (sum),,LOQ
1621,CDBED,1,RF-0119-001-PPP,DDT (sum),0.018398,VAL
1622,CDBED,1,RF-0383-001-PPP,Quintozene (sum),,LOQ
1623,CDBED,1,RF-0515-001-PPP,Bromocyclen,,LOQ
1624,CDBED,1,RF-0331-001-PPP,Pendimethalin,,LOQ
1625,CDBED,1,RF-0082-001-PPP,Chlorobenzilate,,LOQ
1626,D00A8,1,RF-0515-001-PPP,Bromocyclen,,LOQ
1627,D00A8,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1628,D00A8,1,RF-0187-001-PPP,Fenthion (sum),,LOQ
1629,D00A8,1,RF-0120-001-PPP,Deltamethrin,,LOQ
1630,D00A8,1,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1631,D00A8,1,RF-0331-001-PPP,Pendimethalin,,LOQ
1632,D00A8,1,RF-0263-001-PPP,Lindane,,LOQ
1633,D00A8,1,RF-0261-001-PPP,Lambda-Cyhalothrin (sum),,LOQ
1634,D00A8,1,RF-0079-001-PPP,Chlorfenvinphos,,LOQ
1635,D00A8,1,RF-0032-001-PPP,Azinphos-ethyl,,LOQ
1636,D00A8,1,RF-0290-001-PPP,Methidathion,,LOQ
1637,D00A8,1,RF-0236-006-PPP,Heptachlor (sum of isomers),,LOQ
1638,D00A8,1,RF-0240-004-PPP,HCH (sum),,LOQ
1639,D00A8,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1640,D00A8,1,RF-0123-001-PPP,Diazinon,,LOQ
1641,D00A8,1,RF-0383-001-PPP,Quintozene (sum),,LOQ
1642,D00A8,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1643,D00A8,1,RF-0653-001-PPP,Endrin ketone,,LOQ
1644,D00A8,1,RF-0348-001-PPP,Pirimiphos-methyl (sum),,LOQ
1645,D00A8,1,RF-0239-002-PPP,HCH-beta,,LOQ
1646,D00A8,1,RF-0373-001-PPP,Pyrazophos,,LOQ
1647,D00A8,1,RF-0351-001-PPP,Profenofos,,LOQ
1648,D00A8,1,RF-0161-001-PPP,Ethion,,LOQ
1649,D00A8,1,RF-0119-001-PPP,DDT (sum),0.004,VAL
1650,D00A8,1,RF-0295-001-PPP,Methoxychlor,,LOQ
1651,D00A8,1,RF-0156-001-PPP,Endrin,,LOQ
1652,D00A8,1,RF-0842-001-PPP,Permethrin (sum),,LOQ
1653,D00A8,1,RF-0088-001-PPP,Chlorpyrifos-methyl,,LOQ
1654,D00A8,1,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1655,D00A8,1,RF-0432-001-PPP,Triazophos,,LOQ
1656,D00A8,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1657,D00A8,1,RF-0087-001-PPP,Chlorpyrifos,,LOQ
1658,D00A8,1,RF-0406-001-PPP,Tecnazene,,LOQ
1659,D00A8,1,RF-0736-001-PPP,HCH (sum),,LOQ
1660,D00A8,1,RF-0328-001-PPP,Parathion-methyl (sum),,LOQ
1661,D00A8,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1662,D00A8,1,RF-0327-001-PPP,Parathion,,LOQ
1663,D00A8,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1664,D00A8,1,RF-0046-001-PPP,Bifenthrin (sum),,LOQ
1665,D08E9,35,RF-0059-001-PPP,Camphechlor (sum),0.002,LOQ
1666,D08E9,35,RF-0032-001-PPP,Azinphos-ethyl,0.01,LOQ
1667,D08E9,35,RF-0119-001-PPP,DDT (sum),0.019,VAL
1668,D08E9,35,RF-0263-001-PPP,Lindane,0.001,LOQ
1669,D08E9,35,RF-0406-001-PPP,Tecnazene,0.03,LOQ
1670,D08E9,35,RF-0432-001-PPP,Triazophos,0.01,LOQ
1671,D08E9,35,RF-0238-001-PPP,HCH-alpha,0.002,LOQ
1672,D08E9,35,RF-0155-001-PPP,Endosulfan (sum),0.001,LOQ
1673,D08E9,35,RF-0011-001-PPP,Abamectin (sum),0.005,LOQ
1674,D08E9,35,RF-0108-003-PPP,Cyfluthrin (sum),0.005,LOQ
1675,D08E9,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1676,D08E9,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1677,D08E9,35,RF-0237-001-PPP,Hexachlorobenzene,0.015,VAL
1678,D08E9,35,RF-0187-006-PPP,Fenthion (sum),0.01,LOQ
1679,D08E9,35,RF-0842-001-PPP,Permethrin (sum),0.01,LOQ
1680,D08E9,35,RF-0239-002-PPP,HCH-beta,0.002,LOQ
1681,D08E9,35,RF-0348-001-PPP,Pirimiphos-methyl (sum),0.003,LOQ
1682,D08E9,35,RF-0021-003-PPP,Dieldrin (sum),0.001,LOQ
1683,D08E9,35,RF-0123-001-PPP,Diazinon,0.003,LOQ
1684,D08E9,35,RF-0295-001-PPP,Methoxychlor,0.01,LOQ
1685,D08E9,35,RF-0351-001-PPP,Profenofos,0.02,LOQ
1686,D08E9,35,RF-0156-001-PPP,Endrin,0.001,LOQ
1687,D08E9,35,RF-0690-002-PPP,Fenvalerate/Esfenvalerate (sum),0.005,LOQ
1688,D08E9,35,RF-0385-001-PPP,Resmethrin (sum),0.01,LOQ
1689,D08E9,35,RF-0088-001-PPP,Chlorpyrifos-methyl,0.004,LOQ
1690,D08E9,35,RF-0120-001-PPP,Deltamethrin,0.007,LOQ
1691,D08E9,35,RF-0383-002-PPP,Quintozene (sum),0.01,LOQ
1692,D08E9,35,RF-0373-001-PPP,Pyrazophos,0.02,LOQ
1693,D08E9,35,RF-0112-001-PPP,Cypermethrin (sum),0.01,LOQ
1694,D08E9,35,RF-0236-004-PPP,Heptachlor (sum),0.001,LOQ
1695,D08E9,35,RF-0290-001-PPP,Methidathion,0.02,LOQ
1696,D08E9,35,RF-0087-001-PPP,Chlorpyrifos,0.002,LOQ
1697,D08E9,35,RF-0046-001-PPP,Bifenthrin (sum),0.005,LOQ
1698,D08E9,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1699,D08E9,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1700,D08E9,35,RF-0082-001-PPP,Chlorobenzilate,0.03,LOQ
1701,D08E9,35,RF-0327-001-PPP,Parathion,0.02,LOQ
1702,D0A73,3,RF-0236-006-PPP,Heptachlor (sum of isomers),,LOQ
1703,D0A73,3,RF-0238-001-PPP,HCH-alpha,,LOQ
1704,D0A73,3,RF-0889-001-PPP,S421,,LOQ
1705,D0A73,3,RF-0295-001-PPP,Methoxychlor,,LOQ
1706,D0A73,3,RF-0768-001-PPP,Iodofenphos,,LOQ
1707,D0A73,3,RF-0515-001-PPP,Bromocyclen,,LOQ
1708,D0A73,3,RF-0237-001-PPP,Hexachlorobenzene,0.002,VAL
1709,D0A73,3,RF-0156-001-PPP,Endrin,,LOQ
1710,D0A73,3,RF-0736-001-PPP,HCH (sum),,LOQ
1711,D0A73,3,RF-0331-001-PPP,Pendimethalin,,LOQ
1712,D0A73,3,RF-0311-001-PPP,Nitrofen,,LOQ
1713,D0A73,3,RF-0263-001-PPP,Lindane,,LOQ
1714,D0A73,3,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1715,D0A73,3,RF-0999-001-PPP,Nonachlor-Trans,,LOQ
1716,D0A73,3,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1717,D0A73,3,RF-0119-001-PPP,DDT (sum),0.007,VAL
1718,D0A73,3,RF-0653-001-PPP,Endrin ketone,,LOQ
1719,D0A73,3,RF-0239-002-PPP,HCH-beta,,LOQ
1720,D0A73,3,RF-0155-001-PPP,Endosulfan (sum),0.001,VAL
1721,D0A73,3,RF-0075-005-PPP,Chlordane (sum),,LOQ
1722,D2E78,35,RF-0032-001-PPP,Azinphos-ethyl,0.01,LOQ
1723,D2E78,35,RF-0059-001-PPP,Camphechlor (sum),0.002,LOQ
1724,D2E78,35,RF-0263-001-PPP,Lindane,0.001,LOQ
1725,D2E78,35,RF-0432-001-PPP,Triazophos,0.01,LOQ
1726,D2E78,35,RF-0119-001-PPP,DDT (sum),0.001,LOQ
1727,D2E78,35,RF-0238-001-PPP,HCH-alpha,0.001,LOQ
1728,D2E78,35,RF-0406-001-PPP,Tecnazene,0.03,LOQ
1729,D2E78,35,RF-0155-001-PPP,Endosulfan (sum),0.001,LOQ
1730,D2E78,35,RF-0011-001-PPP,Abamectin (sum),0.005,LOQ
1731,D2E78,35,RF-0108-003-PPP,Cyfluthrin (sum),0.005,LOQ
1732,D2E78,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1733,D2E78,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1734,D2E78,35,RF-0237-001-PPP,Hexachlorobenzene,0.001,LOQ
1735,D2E78,35,RF-0187-006-PPP,Fenthion (sum),0.01,LOQ
1736,D2E78,35,RF-0842-001-PPP,Permethrin (sum),0.01,LOQ
1737,D2E78,35,RF-0239-002-PPP,HCH-beta,0.001,LOQ
1738,D2E78,35,RF-0348-001-PPP,Pirimiphos-methyl (sum),0.003,LOQ
1739,D2E78,35,RF-0021-003-PPP,Dieldrin (sum),0.001,LOQ
1740,D2E78,35,RF-0123-001-PPP,Diazinon,0.003,LOQ
1741,D2E78,35,RF-0295-001-PPP,Methoxychlor,0.01,LOQ
1742,D2E78,35,RF-0156-001-PPP,Endrin,0.0002,LOQ
1743,D2E78,35,RF-0351-001-PPP,Profenofos,0.02,LOQ
1744,D2E78,35,RF-0690-002-PPP,Fenvalerate/Esfenvalerate (sum),0.005,LOQ
1745,D2E78,35,RF-0385-001-PPP,Resmethrin (sum),0.01,LOQ
1746,D2E78,35,RF-0383-002-PPP,Quintozene (sum),0.01,LOQ
1747,D2E78,35,RF-0088-001-PPP,Chlorpyrifos-methyl,0.004,LOQ
1748,D2E78,35,RF-0112-001-PPP,Cypermethrin (sum),0.005,LOQ
1749,D2E78,35,RF-0120-001-PPP,Deltamethrin,0.005,LOQ
1750,D2E78,35,RF-0290-001-PPP,Methidathion,0.02,LOQ
1751,D2E78,35,RF-0373-001-PPP,Pyrazophos,0.02,LOQ
1752,D2E78,35,RF-0046-001-PPP,Bifenthrin (sum),0.005,LOQ
1753,D2E78,35,RF-0236-004-PPP,Heptachlor (sum),0.001,LOQ
1754,D2E78,35,RF-0082-001-PPP,Chlorobenzilate,0.03,LOQ
1755,D2E78,35,RF-0087-001-PPP,Chlorpyrifos,0.002,LOQ
1756,D2E78,35,RF-0327-001-PPP,Parathion,0.02,LOQ
1757,D2E78,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1758,D2E78,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1759,D3174,2,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1760,D3174,2,RF-0239-002-PPP,HCH-beta,,LOQ
1761,D3174,2,RF-0515-001-PPP,Bromocyclen,,LOQ
1762,D3174,2,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1763,D3174,2,RF-0238-001-PPP,HCH-alpha,,LOQ
1764,D3174,2,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1765,D3174,2,RF-0295-001-PPP,Methoxychlor,,LOQ
1766,D3174,2,RF-0406-001-PPP,Tecnazene,,LOQ
1767,D3174,2,RF-0311-001-PPP,Nitrofen,,LOQ
1768,D3174,2,RF-0653-001-PPP,Endrin ketone,,LOQ
1769,D3174,2,RF-0119-001-PPP,DDT (sum),0.001,VAL
1770,D3174,2,RF-0837-001-PPP,Pentachloroanisole,,LOQ
1771,D3174,2,RF-0120-001-PPP,Deltamethrin,,LOQ
1772,D3174,2,RF-0263-001-PPP,Lindane,,LOQ
1773,D3174,2,RF-0797-001-PPP,Mirex,,LOQ
1774,D3174,2,RF-0112-002-PPP,Cypermethrin (sum),,LOQ
1775,D3174,2,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1776,D3174,2,RF-0240-004-PPP,HCH (sum),,LOQ
1777,D3174,2,RF-0075-005-PPP,Chlordane (sum),,LOQ
1778,D3174,2,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1779,D3174,2,RF-0123-001-PPP,Diazinon,,LOQ
1780,D3174,2,RF-0237-001-PPP,Hexachlorobenzene,0.003,VAL
1781,D3174,2,RF-0736-001-PPP,HCH (sum),,LOQ
1782,D3174,2,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1783,D3174,2,RF-0866-001-PPP,Propetamphos,,LOQ
1784,D3174,2,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1785,D3174,2,RF-0842-001-PPP,Permethrin (sum),,LOQ
1786,D3174,2,RF-0156-001-PPP,Endrin,,LOQ
1787,D3A57,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1788,D3A57,1,RF-0263-001-PPP,Lindane,,LOQ
1789,D3A57,1,RF-0236-005-PPP,Heptachlor (sum),,LOQ
1790,D3A57,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1791,D3A57,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1792,D3A57,1,RF-0236-004-PPP,Heptachlor (sum),,LOQ
1793,D3A57,1,RF-0119-007-PPP,DDT (sum),,LOQ
1794,D3A57,1,RF-0156-001-PPP,Endrin,,LOQ
1795,D3A57,1,RF-0119-006-PPP,DDT (sum),,LOQ
1796,D3A57,1,RF-0119-003-PPP,DDT (sum),,LOQ
1797,D3A57,1,RF-0119-004-PPP,DDT (sum),,LOQ
1798,D3A57,1,RF-0119-001-PPP,DDT (sum),,LOQ
1799,D3A57,1,RF-0119-002-PPP,DDT (sum),,LOQ
1800,D3A57,1,RF-0075-003-PPP,Chlordane (sum),,LOQ
1801,D3A57,1,RF-0075-004-PPP,Chlordane (sum),,LOQ
1802,D3A57,1,RF-0021-003-PPP,Dieldrin (sum),,LOQ
1803,D3A57,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1804,D3A57,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1805,D3A57,1,RF-0021-002-PPP,Dieldrin (sum),,LOQ
1806,D3A57,1,RF-0239-002-PPP,HCH-beta,0.02877,VAL
1807,D744E,3,RF-0119-002-PPP,DDT (sum),,LOQ
1808,D744E,3,RF-0119-001-PPP,DDT (sum),0.02388,VAL
1809,D744E,3,RF-0075-004-PPP,Chlordane (sum),,LOQ
1810,D744E,3,RF-0075-003-PPP,Chlordane (sum),,LOQ
1811,D744E,3,RF-0075-005-PPP,Chlordane (sum),,LOQ
1812,D744E,3,RF-0021-003-PPP,Dieldrin (sum),,LOQ
1813,D744E,3,RF-0021-002-PPP,Dieldrin (sum),,LOQ
1814,D744E,3,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1815,D744E,3,RF-0239-002-PPP,HCH-beta,0.02882,VAL
1816,D744E,3,RF-0263-001-PPP,Lindane,,LOQ
1817,D744E,3,RF-0238-001-PPP,HCH-alpha,,LOQ
1818,D744E,3,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1819,D744E,3,RF-0236-005-PPP,Heptachlor (sum),,LOQ
1820,D744E,3,RF-0236-004-PPP,Heptachlor (sum),,LOQ
1821,D744E,3,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1822,D744E,3,RF-0156-001-PPP,Endrin,,LOQ
1823,D744E,3,RF-0119-007-PPP,DDT (sum),0.02388,VAL
1824,D744E,3,RF-0119-006-PPP,DDT (sum),,LOQ
1825,D744E,3,RF-0119-004-PPP,DDT (sum),,LOQ
1826,D744E,3,RF-0119-003-PPP,DDT (sum),,LOQ
1827,D9FF2,1,RF-0331-001-PPP,Pendimethalin,,LOQ
1828,D9FF2,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1829,D9FF2,1,RF-0156-001-PPP,Endrin,,LOQ
1830,D9FF2,1,RF-0087-001-PPP,Chlorpyrifos,,LOQ
1831,D9FF2,1,RF-0842-001-PPP,Permethrin (sum),,LOQ
1832,D9FF2,1,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1833,D9FF2,1,RF-0236-006-PPP,Heptachlor (sum of isomers),,LOQ
1834,D9FF2,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1835,D9FF2,1,RF-0046-001-PPP,Bifenthrin (sum),,LOQ
1836,D9FF2,1,RF-0240-004-PPP,HCH (sum),,LOQ
1837,D9FF2,1,RF-0406-001-PPP,Tecnazene,,LOQ
1838,D9FF2,1,RF-0161-001-PPP,Ethion,,LOQ
1839,D9FF2,1,RF-0123-001-PPP,Diazinon,,LOQ
1840,D9FF2,1,RF-0263-001-PPP,Lindane,,LOQ
1841,D9FF2,1,RF-0327-001-PPP,Parathion,,LOQ
1842,D9FF2,1,RF-0187-001-PPP,Fenthion (sum),,LOQ
1843,D9FF2,1,RF-0383-001-PPP,Quintozene (sum),,LOQ
1844,D9FF2,1,RF-0120-001-PPP,Deltamethrin,,LOQ
1845,D9FF2,1,RF-0119-001-PPP,DDT (sum),0.0023,VAL
1846,D9FF2,1,RF-0653-001-PPP,Endrin ketone,,LOQ
1847,D9FF2,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1848,D9FF2,1,RF-0432-001-PPP,Triazophos,,LOQ
1849,D9FF2,1,RF-0328-001-PPP,Parathion-methyl (sum),,LOQ
1850,D9FF2,1,RF-0032-001-PPP,Azinphos-ethyl,,LOQ
1851,D9FF2,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1852,D9FF2,1,RF-0736-001-PPP,HCH (sum),,LOQ
1853,D9FF2,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1854,D9FF2,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1855,D9FF2,1,RF-0295-001-PPP,Methoxychlor,,LOQ
1856,D9FF2,1,RF-0088-001-PPP,Chlorpyrifos-methyl,,LOQ
1857,D9FF2,1,RF-0351-001-PPP,Profenofos,,LOQ
1858,D9FF2,1,RF-0373-001-PPP,Pyrazophos,,LOQ
1859,D9FF2,1,RF-0239-002-PPP,HCH-beta,,LOQ
1860,D9FF2,1,RF-0079-001-PPP,Chlorfenvinphos,,LOQ
1861,D9FF2,1,RF-0261-001-PPP,Lambda-Cyhalothrin (sum),,LOQ
1862,D9FF2,1,RF-0515-001-PPP,Bromocyclen,,LOQ
1863,D9FF2,1,RF-0348-001-PPP,Pirimiphos-methyl (sum),,LOQ
1864,D9FF2,1,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1865,D9FF2,1,RF-0290-001-PPP,Methidathion,,LOQ
1866,DCC5A,35,RF-0290-001-PPP,Methidathion,0.02,LOQ
1867,DCC5A,35,RF-0373-001-PPP,Pyrazophos,0.02,LOQ
1868,DCC5A,35,RF-0046-001-PPP,Bifenthrin (sum),0.005,LOQ
1869,DCC5A,35,RF-0236-004-PPP,Heptachlor (sum),0.001,LOQ
1870,DCC5A,35,RF-0087-001-PPP,Chlorpyrifos,0.002,LOQ
1871,DCC5A,35,RF-0082-001-PPP,Chlorobenzilate,0.03,LOQ
1872,DCC5A,35,RF-0327-001-PPP,Parathion,0.02,LOQ
1873,DCC5A,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
